festival,edition_year,official_artist_id,artist_name,image_url,website,instagram,spotify,source_file,capture_timestamp,source_url_hint
Tomorrowland,2025,1790416052,DJ Philip,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112540799-DJ PHILIP PRESS PICTURE BLACK WHITE.PNG,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1906093964,DJ Prosit,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/129558943-PHOTO-2024-05-15-01-04-44.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1786739469,DJ Quicksilver,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/129559547-Wall.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1790474131,DJ Tennis,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112542250-DjTennis_ST250100004.png,,https://web.archive.org/web/20250719183439/https://www.instagram.com/djtennis,https://web.archive.org/web/20250719183439/https://open.spotify.com/artist/6vJvFV1A2CpT8s5B1oUN6t,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1345815922,DJ Ward,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112543867-2025_03_KT_DJward_white.JPG,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1790417850,DJ Wout,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112550236-2Y5A1637 kleiner.jpeg,,https://web.archive.org/web/20250719183439/https://www.instagram.com/djwout_official/,https://web.archive.org/web/20250719183439/https://open.spotify.com/artist/4DoFxXS61UmzqXU629KVyK,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1889108346,Dokho,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112552289-Dokho_presspic_GuillaumeDeneubourg-6089.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1536134440,Domi Re,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112552917-Domi_Re_Close_Up.jpg,,https://web.archive.org/web/20250719183439/https://www.instagram.com/dj_domi_re/?hl=en,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1790078901,Double D,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112553934-Double D - 13.jpg.jpg,,https://web.archive.org/web/20250719183439/https://www.instagram.com/sten_dd,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1784875121,Dr Donk,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112554589-DR DONK.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1979476564,Dr. G,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/126455517-DR_G_16.JPG,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1790303400,Drezz,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112555031-296487723_1000050163995346_5255834885759968425_n-1024x682.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1787210938,Drissque,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112555526-driss0561.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1536105568,DRS,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112555854-DRS.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1790505919,Dual Damage,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112556635-DualDammage_presskit2025_highres-3.jpg,,https://web.archive.org/web/20250719183439/https://www.instagram.com/dualdamage_raw,https://web.archive.org/web/20250719183439/https://open.spotify.com/artist/05bETZtzSdUI5fconFIKRX,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1893712622,Dub Elements,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112557591-dub elements 04.jpg,https://web.archive.org/web/20250719183439/https://dubelements.com/,https://web.archive.org/web/20250719183439/https://www.instagram.com/dubelementsofficial,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1262713587,Dubdogz,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/129551786-DUB_DOGS_NOV_2023_2676.jpg,,https://web.archive.org/web/20250719183439/https://www.instagram.com/dubdogz/,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1790220673,Dubvision,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/129551086-3.JPG,,https://web.archive.org/web/20250719183439/https://www.instagram.com/dubvisionmusic/,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1358428583,DVBBS,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/53776026-BREATHE9490.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,2016034065,DXNØ,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/133298754-image.png,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1323865700,DYEN,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/129550031-Press image 2.jpg,,https://web.archive.org/web/20250719183439/https://www.instagram.com/dyen_music/,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1790219463,Dyzen,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112560243-x beatport.png,,https://web.archive.org/web/20250719183439/https://www.instagram.com/dyzenmusic,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1536119921,Eddiethehost,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112563880-WhatsApp Image 2024-06-04 at 10.35.02 (1).jpeg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1789031362,Effy,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112564647-000022800001_harriettkbols.jpg,,https://web.archive.org/web/20250719183439/https://www.instagram.com/its_effyy,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,2007907331,EG,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/129549413-EG-FINAL_RC-24.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1568023510,ELFIGO,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/134394498-IMG_0054.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1790206053,Eli Brown,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112565664-240306_Eli_Brown-Shot_12-2463.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1536152112,Eli Rojas,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112566883-martorres.com-333A0184.jpg,,https://web.archive.org/web/20250719183439/https://www.instagram.com/elirojasdj,https://web.archive.org/web/20250719183439/https://open.spotify.com/artist/5FfWa8dXHqoiNVIxQTJPSd,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1416131194,ELIF,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/53518669-Elif-2024.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,2020480450,Ely Oaks,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/134391454-B_Ely_Oaks_2025_1036.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1532641778,EME,,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1536149852,EMILIJA,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/53905285-230720-182350-TML23-2B4A5969-PW.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1784795271,Emily Makis & Deadline,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112568382-Makis Press Picture 2.jpg,,https://web.archive.org/web/20250719183439/https://www.instagram.com/emi1ymakis/,https://web.archive.org/web/20250719183439/https://open.spotify.com/artist/51ferxocEKt0vjxzUsqyFX,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1336727322,Emjie,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/53518886-Emjie-2024.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1790428926,Encore Soundsystem,,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1786820948,Eptic,,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1790310224,Equal2,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112637831-EQUAL2.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1784641094,Eric Prydz,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112637993-EP_PRESS_5K (1).jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1790638244,Erykah,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112638500-Erykah-10.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,2000926710,Esin Boz,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/127748884-Photo 07-08-2024_ 10 03 36 (1).jpg,,https://web.archive.org/web/20250719183439/https://www.instagram.com/esinboz.music,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W1-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W1-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1790282470,Eskei83,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112639718-Eskei83 - Nina Fiedler_A7_5299.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1790469445,Eva Vrijdag,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/112640592-IMG_7260.JPG,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1977449093,Ezekiel Jin,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/126457116-WhatsApp Image 2025-05-28 at 15.44.17_21_.jpeg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1790314773,F.NOIZE,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/126458040-FNOIZE.jpeg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
Tomorrowland,2025,1536134330,Fabio Fusco,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/128850488-Foto 25.03.21_ 08 05 19.jpg,,,,C:\Users\12907\Desktop\2025-2026大三下学期\数据库原理及应用\数据库期末作业\data\raw\festival_network_capture\Tomorrowland_https_web.archive.org_web_20250719183439_https_artist-lineup-cdn.tomorrowland.com_TLBE25-W2-2b21fd6c.txt,20250719183439,https://web.archive.org/web/20250719183439/https://artist-lineup-cdn.tomorrowland.com/TLBE25-W2-2b21fd6c-aa71-43a9-87d1-0334f759a95b.json
